User_ID,User_Location,Gender,Cart_Contents,Cart_Value,Session_Date,Session_Duration,Abandonment_Reason,Purchase_Category,Referral_Medium,Device_Type,Cart_Status
User_5721,Virginia,Male,Toys,83.44,9/22/2023,118,,Puzzles,Search Engine,Mobile,Paid
User_5722,Chicago,Female,Electronics,445.6,9/18/2023,79,Complex Checkout,Phone,Email,Mobile,Abandoned
User_5723,Virginia,Female,Home Decor,250.41,8/15/2023,83,,Candle Holder,Search Engine,Mobile,Paid
User_5724,Texas,Male,Home Decor,26.25,12/24/2023,86,,Vase,Social Media,Mobile,Paid
User_5725,California,Female,Toys,319.59,10/21/2023,13,Complex Checkout,Puzzles,Search Engine,Tablet,Abandoned
User_5726,Texas,Female,Accessory,456.7,10/23/2023,14,No Guest Checkout Option,Chains,Social Media,Tablet,Abandoned
User_5727,Virginia,Male,Clothing,448.74,9/18/2023,86,,Sweater,Social Media,Tablet,Paid
User_5728,Chicago,Female,Electronics,495.69,8/23/2023,78,,Laptop,Social Media,Mobile,Paid
User_5729,Chicago,Female,Home Decor,84.89,10/14/2023,74,Shipping Cost,Candle Holder,Search Engine,Tablet,Abandoned
User_5730,Florida,Female,Clothing,25.49,10/24/2023,99,,Sweater,Search Engine,Tablet,Paid
User_5731,Florida,Male,Clothing,63.48,8/14/2023,77,,T-Shirt,Search Engine,Mobile,Paid
User_5732,Texas,Female,Accessory,440.61,10/3/2023,31,Complex Checkout,Sunglasses,Social Media,Mobile,Abandoned
User_5733,New York,Female,Clothing,286.99,9/21/2023,55,Complex Checkout,Sweater,Search Engine,Mobile,Abandoned
User_5734,California,Female,Accessory,421.65,12/17/2023,40,,Wristwatch,Search Engine,Desktop,Paid
User_5735,Chicago,Female,Electronics,226.43,12/28/2023,67,Complex Checkout,Tablet,Social Media,Tablet,Abandoned
User_5736,Florida,Male,Electronics,142.71,9/26/2023,12,Complex Checkout,Tablet,Search Engine,Tablet,Abandoned
User_5737,New York,Female,Home Decor,246.04,11/16/2023,97,No Guest Checkout Option,Vase,Email,Mobile,Abandoned
User_5738,Virginia,Female,Electronics,372.73,12/2/2023,64,Complex Checkout,Tablet,Email,Mobile,Abandoned
User_5739,Virginia,Female,Accessory,383.05,12/22/2023,7,,Sunglasses,Email,Mobile,Paid
User_5740,Chicago,Female,Toys,173.7,8/28/2023,40,No Total Order Upfront,Barbie,Social Media,Mobile,Abandoned
User_5741,Florida,Male,Footwear,385.26,8/4/2023,112,No Guest Checkout Option,Oxfords,Email,Mobile,Abandoned
User_5742,Virginia,Female,Toys,429.49,11/2/2023,32,,Teddy bears,Social Media,Desktop,Paid
User_5743,Texas,Male,Clothing,146.99,9/20/2023,38,,Jeans,Search Engine,Mobile,Paid
User_5744,Florida,Male,Electronics,93.88,9/28/2023,49,No Guest Checkout Option,Headphones,Search Engine,Mobile,Abandoned
User_5745,Chicago,Female,Footwear,228.4,9/18/2023,96,,Sneakers,Social Media,Mobile,Paid
User_5746,Virginia,Female,Electronics,69.97,8/21/2023,109,Complex Checkout,Laptop,Search Engine,Mobile,Abandoned
User_5747,Florida,Female,Footwear,98.65,10/19/2023,27,,Wedges,Search Engine,Tablet,Paid
User_5748,Texas,Male,Footwear,388,11/7/2023,100,,Heels,Social Media,Tablet,Paid
User_5749,Florida,Male,Footwear,446.73,11/19/2023,59,,Sneakers,Search Engine,Mobile,Paid
User_5750,Virginia,Female,Electronics,165.24,12/3/2023,12,Complex Checkout,Tablet,Social Media,Tablet,Abandoned
User_5751,Virginia,Female,Accessory,80.9,10/14/2023,61,,Sunglasses,Email,Mobile,Paid
User_5752,Virginia,Male,Footwear,274.78,8/1/2023,113,,Wedges,Social Media,Mobile,Paid
User_5753,Florida,Female,Clothing,60.92,11/13/2023,58,,Sweater,Search Engine,Tablet,Paid
User_5754,Chicago,Male,Electronics,236.96,8/30/2023,55,,Tablet,Social Media,Tablet,Paid
User_5755,Chicago,Female,Toys,419.1,12/13/2023,65,,Puzzles,Social Media,Tablet,Paid
User_5756,Florida,Female,Footwear,293.25,12/6/2023,64,,Heels,Search Engine,Mobile,Paid
User_5757,Texas,Female,Accessory,464.18,11/8/2023,86,No Guest Checkout Option,Chains,Social Media,Tablet,Abandoned
User_5758,Virginia,Female,Clothing,346.65,8/23/2023,54,Complex Checkout,Sweater,Search Engine,Mobile,Abandoned
User_5759,Virginia,Female,Toys,139.59,9/19/2023,111,,Teddy bears,Search Engine,Mobile,Paid
User_5760,Virginia,Male,Footwear,189.41,11/21/2023,91,Complex Checkout,Wedges,Email,Desktop,Abandoned
User_5761,Chicago,Female,Electronics,318.07,11/23/2023,90,No Total Order Upfront,Laptop,Search Engine,Mobile,Abandoned
User_5762,California,Female,Accessory,457.23,11/25/2023,96,,Chains,Social Media,Desktop,Paid
User_5763,Virginia,Female,Toys,482.96,8/15/2023,49,No Total Order Upfront,Puzzles,Search Engine,Tablet,Abandoned
User_5764,Virginia,Female,Electronics,208.9,12/21/2023,109,No Total Order Upfront,Phone,Social Media,Mobile,Abandoned
User_5765,Virginia,Female,Footwear,61.8,9/19/2023,57,No Total Order Upfront,Wedges,Search Engine,Tablet,Abandoned
User_5766,Virginia,Male,Electronics,485.78,12/28/2023,49,Complex Checkout,Phone,Email,Tablet,Abandoned
User_5767,Texas,Male,Home Decor,411.52,12/23/2023,36,,Throw Pillow,Social Media,Tablet,Paid
User_5768,California,Female,Accessory,232.6,12/9/2023,36,No Total Order Upfront,Wristwatch,Social Media,Mobile,Abandoned
User_5769,Texas,Female,Home Decor,65.17,9/9/2023,54,,Candle Holder,Search Engine,Tablet,Paid
User_5770,Virginia,Female,Clothing,29.88,11/2/2023,68,,Dress,Search Engine,Tablet,Paid
User_5771,Virginia,Male,Accessory,273.57,9/2/2023,66,No Guest Checkout Option,Sunglasses,Social Media,Tablet,Abandoned
User_5772,Florida,Male,Footwear,427.3,9/1/2023,91,,Oxfords,Social Media,Tablet,Paid
User_5773,Virginia,Female,Home Decor,187.26,9/25/2023,24,,Wall Art,Search Engine,Mobile,Paid
User_5774,Chicago,Male,Clothing,69,11/28/2023,71,No Guest Checkout Option,T-Shirt,Search Engine,Tablet,Abandoned
User_5775,Virginia,Female,Accessory,208.81,11/9/2023,39,,Sunglasses,Search Engine,Mobile,Paid
User_5776,Virginia,Female,Home Decor,145.39,10/10/2023,48,No Guest Checkout Option,Candle Holder,Email,Mobile,Abandoned
User_5777,Texas,Female,Accessory,267.7,8/13/2023,102,,Sunglasses,Social Media,Tablet,Paid
User_5778,Texas,Female,Home Decor,54.63,12/2/2023,52,,Candle Holder,Email,Tablet,Paid
User_5779,Texas,Male,Toys,238.05,10/16/2023,5,No Guest Checkout Option,Teddy bears,Social Media,Mobile,Abandoned
User_5780,Texas,Female,Toys,272.74,12/31/2023,58,,Barbie,Social Media,Tablet,Paid
User_5781,Chicago,Female,Electronics,128.41,8/19/2023,27,Complex Checkout,Tablet,Social Media,Desktop,Abandoned
User_5782,Virginia,Female,Clothing,114.32,9/14/2023,27,No Guest Checkout Option,Jeans,Search Engine,Mobile,Abandoned
User_5783,California,Female,Footwear,277.64,10/31/2023,6,,Oxfords,Social Media,Mobile,Paid
User_5784,Texas,Female,Accessory,356.08,10/29/2023,57,,Sunglasses,Search Engine,Mobile,Paid
User_5785,California,Female,Footwear,334.78,10/14/2023,17,,Heels,Email,Tablet,Paid
User_5786,Chicago,Male,Footwear,327.62,11/6/2023,85,Complex Checkout,Oxfords,Social Media,Mobile,Abandoned
User_5787,Virginia,Male,Home Decor,269.49,9/25/2023,119,,Vase,Email,Mobile,Paid
User_5788,California,Female,Electronics,85.02,8/14/2023,67,,Phone,Social Media,Mobile,Paid
User_5789,Virginia,Female,Clothing,417.24,10/7/2023,17,No Guest Checkout Option,Sweater,Social Media,Mobile,Abandoned
User_5790,Virginia,Male,Electronics,457.83,12/10/2023,29,,Phone,Email,Tablet,Paid
User_5791,Virginia,Male,Clothing,291.76,9/14/2023,56,,Dress,Search Engine,Tablet,Paid
User_5792,Virginia,Female,Home Decor,286.81,12/16/2023,24,,Candle Holder,Social Media,Mobile,Paid
User_5793,Texas,Male,Accessory,327.18,11/15/2023,72,Complex Checkout,Sunglasses,Search Engine,Mobile,Abandoned
User_5794,Virginia,Female,Home Decor,221.5,9/3/2023,6,Complex Checkout,Vase,Social Media,Tablet,Abandoned
User_5795,Virginia,Female,Electronics,434.24,9/30/2023,6,No Guest Checkout Option,Phone,Email,Mobile,Abandoned
User_5796,New York,Female,Clothing,238.91,10/1/2023,55,,Sweater,Email,Mobile,Paid
User_5797,Virginia,Female,Toys,94.2,8/30/2023,6,Complex Checkout,Barbie,Search Engine,Desktop,Abandoned
User_5798,Florida,Female,Electronics,451.82,9/5/2023,99,,Laptop,Search Engine,Mobile,Paid
User_5799,Florida,Female,Accessory,201.66,11/1/2023,19,Complex Checkout,Wristwatch,Search Engine,Desktop,Abandoned
User_5800,Chicago,Female,Electronics,488.26,10/23/2023,62,Complex Checkout,Phone,Email,Tablet,Abandoned
User_5801,Florida,Female,Toys,84.36,12/13/2023,81,No Total Order Upfront,Dolls,Search Engine,Tablet,Abandoned
User_5802,Virginia,Male,Home Decor,278.21,12/26/2023,79,No Guest Checkout Option,Candle Holder,Email,Mobile,Abandoned
User_5803,Texas,Female,Toys,413.62,8/19/2023,88,,Dolls,Social Media,Mobile,Paid
User_5804,Chicago,Male,Electronics,312.5,12/20/2023,34,No Total Order Upfront,Laptop,Social Media,Mobile,Abandoned
User_5805,Florida,Female,Home Decor,238.66,12/28/2023,88,No Guest Checkout Option,Candle Holder,Search Engine,Mobile,Abandoned
User_5806,Virginia,Female,Footwear,411.7,8/9/2023,60,,Sneakers,Email,Tablet,Paid
User_5807,New York,Female,Footwear,254.36,11/29/2023,94,,Oxfords,Social Media,Mobile,Paid
User_5808,California,Female,Footwear,308.7,9/4/2023,114,No Total Order Upfront,Slippers,Social Media,Desktop,Abandoned
User_5809,Chicago,Female,Home Decor,321.06,12/30/2023,10,,Candle Holder,Social Media,Tablet,Paid
User_5810,Virginia,Female,Footwear,347.47,12/29/2023,47,No Guest Checkout Option,Heels,Social Media,Mobile,Abandoned
User_5811,Virginia,Female,Footwear,480.03,11/21/2023,25,,Slippers,Social Media,Mobile,Paid
User_5812,Virginia,Female,Footwear,374.56,8/1/2023,37,,Sneakers,Search Engine,Tablet,Paid
User_5813,Florida,Female,Clothing,285.26,12/31/2023,49,No Guest Checkout Option,T-Shirt,Social Media,Tablet,Abandoned
User_5814,Texas,Male,Electronics,287.57,9/19/2023,63,No Guest Checkout Option,Phone,Search Engine,Tablet,Abandoned
User_5815,Florida,Female,Clothing,482.92,12/21/2023,62,No Guest Checkout Option,Dress,Email,Mobile,Abandoned
User_5816,Virginia,Female,Clothing,178.48,10/23/2023,102,No Total Order Upfront,Dress,Email,Mobile,Abandoned
User_5817,Virginia,Female,Toys,282.68,9/26/2023,81,,Teddy bears,Search Engine,Mobile,Paid
User_5818,Texas,Female,Footwear,73.39,12/3/2023,114,No Guest Checkout Option,Oxfords,Search Engine,Tablet,Abandoned
User_5819,Texas,Female,Toys,490.99,9/3/2023,66,,Teddy bears,Search Engine,Mobile,Paid
User_5820,Florida,Female,Electronics,294.63,12/19/2023,119,,Tablet,Search Engine,Mobile,Paid
User_5821,Virginia,Female,Accessory,44.3,11/13/2023,93,No Guest Checkout Option,Wristwatch,Search Engine,Mobile,Abandoned
User_5822,Virginia,Female,Home Decor,239.88,9/19/2023,119,,Vase,Email,Tablet,Paid
User_5823,Texas,Female,Clothing,341.29,11/2/2023,17,No Guest Checkout Option,T-Shirt,Search Engine,Tablet,Abandoned
User_5824,Virginia,Female,Clothing,148.18,9/15/2023,85,,T-Shirt,Social Media,Desktop,Paid
User_5825,Virginia,Female,Clothing,41.87,11/23/2023,29,,T-Shirt,Social Media,Tablet,Paid
User_5826,Florida,Female,Home Decor,239.21,10/13/2023,104,,Wall Art,Social Media,Tablet,Paid
User_5827,Virginia,Male,Footwear,427.51,11/30/2023,62,,Heels,Email,Mobile,Paid
User_5828,Chicago,Female,Footwear,218.54,10/29/2023,54,,Slippers,Social Media,Desktop,Paid
User_5829,Virginia,Female,Accessory,148.34,8/21/2023,72,No Guest Checkout Option,Sunglasses,Email,Mobile,Abandoned
User_5830,Texas,Female,Accessory,73.55,9/25/2023,11,,Sunglasses,Social Media,Mobile,Paid
User_5831,Texas,Female,Home Decor,183.47,12/30/2023,41,,Wall Art,Social Media,Tablet,Paid
User_5832,Chicago,Female,Home Decor,325.01,11/14/2023,41,No Guest Checkout Option,Wall Art,Search Engine,Mobile,Abandoned
User_5833,Virginia,Female,Toys,169.46,8/5/2023,90,,Barbie,Search Engine,Tablet,Paid
User_5834,Texas,Male,Accessory,309.61,11/9/2023,18,,Sunglasses,Social Media,Mobile,Paid
User_5835,Virginia,Female,Electronics,114.96,8/18/2023,88,No Guest Checkout Option,Headphones,Social Media,Tablet,Abandoned
User_5836,Texas,Male,Footwear,271.76,11/27/2023,29,,Oxfords,Email,Mobile,Paid
User_5837,Texas,Female,Toys,314.98,11/18/2023,97,No Guest Checkout Option,Teddy bears,Search Engine,Tablet,Abandoned
User_5838,New York,Male,Toys,352.9,8/12/2023,105,,Barbie,Social Media,Mobile,Paid
User_5839,Chicago,Male,Footwear,319.39,12/12/2023,80,,Slippers,Social Media,Tablet,Paid
User_5840,Texas,Male,Home Decor,127.21,9/3/2023,103,,Throw Pillow,Social Media,Mobile,Paid
User_5841,Florida,Male,Toys,166.77,12/19/2023,94,,Games,Social Media,Tablet,Paid
User_5842,Texas,Female,Accessory,59.12,12/21/2023,94,Complex Checkout,Chains,Email,Mobile,Abandoned
User_5843,Virginia,Female,Home Decor,484.44,9/27/2023,91,,Vase,Social Media,Mobile,Paid
User_5844,Texas,Female,Accessory,324.55,9/22/2023,13,,Chains,Social Media,Tablet,Paid
User_5845,Virginia,Female,Electronics,432.58,10/22/2023,13,,Laptop,Social Media,Desktop,Paid
User_5846,Chicago,Female,Accessory,163.61,12/11/2023,85,,Chains,Email,Mobile,Paid
User_5847,Florida,Female,Home Decor,278.12,10/11/2023,59,No Guest Checkout Option,Throw Pillow,Social Media,Tablet,Abandoned
User_5848,Florida,Male,Toys,101.87,11/8/2023,34,,Teddy bears,Social Media,Tablet,Paid
User_5849,Texas,Male,Electronics,395.02,8/13/2023,49,Complex Checkout,Headphones,Search Engine,Mobile,Abandoned
User_5850,Virginia,Female,Toys,494.75,11/28/2023,96,,Puzzles,Search Engine,Mobile,Paid
User_5851,Virginia,Female,Footwear,46.78,12/22/2023,49,No Guest Checkout Option,Heels,Social Media,Desktop,Abandoned
User_5852,Florida,Female,Accessory,497.03,10/1/2023,39,No Guest Checkout Option,Sunglasses,Social Media,Mobile,Abandoned
User_5853,Florida,Female,Footwear,80.27,12/13/2023,22,Complex Checkout,Wedges,Email,Desktop,Abandoned
User_5854,Texas,Male,Accessory,143.09,12/3/2023,21,Shipping Cost,Chains,Email,Desktop,Abandoned
User_5855,New York,Female,Electronics,394.96,11/24/2023,34,No Guest Checkout Option,Headphones,Social Media,Mobile,Abandoned
User_5856,Texas,Female,Accessory,20.99,9/27/2023,53,No Total Order Upfront,Sunglasses,Search Engine,Tablet,Abandoned
User_5857,Chicago,Female,Electronics,360.97,9/3/2023,108,No Guest Checkout Option,Tablet,Search Engine,Mobile,Abandoned
User_5858,Texas,Male,Home Decor,366.12,8/11/2023,91,Complex Checkout,Candle Holder,Social Media,Mobile,Abandoned
User_5859,Chicago,Female,Clothing,340.9,8/25/2023,10,No Guest Checkout Option,Dress,Email,Tablet,Abandoned
User_5860,Virginia,Female,Footwear,194.56,9/30/2023,86,,Oxfords,Email,Mobile,Paid
User_5861,Texas,Female,Accessory,93.81,12/9/2023,9,,Wristwatch,Email,Mobile,Paid
User_5862,Virginia,Male,Electronics,386.64,8/24/2023,33,Complex Checkout,Phone,Search Engine,Mobile,Abandoned
User_5863,Chicago,Female,Footwear,84.9,12/11/2023,86,,Oxfords,Search Engine,Mobile,Paid
User_5864,California,Female,Electronics,380.96,11/2/2023,106,,Laptop,Search Engine,Mobile,Paid
User_5865,Chicago,Female,Accessory,135.13,9/19/2023,76,,Sunglasses,Social Media,Tablet,Paid
User_5866,Texas,Male,Clothing,314.01,8/8/2023,72,No Guest Checkout Option,Sweater,Social Media,Tablet,Abandoned
User_5867,New York,Female,Toys,192.59,12/21/2023,110,Complex Checkout,Puzzles,Social Media,Desktop,Abandoned
User_5868,Chicago,Female,Clothing,214.91,9/19/2023,78,,Dress,Search Engine,Mobile,Paid
User_5869,Texas,Female,Electronics,69.24,12/18/2023,47,Shipping Cost,Tablet,Email,Mobile,Abandoned
User_5870,Chicago,Female,Footwear,305.72,8/3/2023,9,No Total Order Upfront,Wedges,Social Media,Tablet,Abandoned
User_5871,Florida,Female,Accessory,435.37,9/6/2023,22,No Total Order Upfront,Sunglasses,Search Engine,Mobile,Abandoned
User_5872,Texas,Male,Home Decor,135.31,10/28/2023,35,,Vase,Social Media,Mobile,Paid
User_5873,Florida,Female,Footwear,245.28,8/21/2023,113,No Total Order Upfront,Oxfords,Social Media,Tablet,Abandoned
User_5874,Texas,Female,Electronics,385.65,12/5/2023,113,Complex Checkout,Headphones,Email,Mobile,Abandoned
User_5875,Florida,Male,Footwear,210.99,10/12/2023,23,,Oxfords,Search Engine,Tablet,Paid
User_5876,Chicago,Female,Electronics,149.39,10/27/2023,86,Complex Checkout,Headphones,Social Media,Mobile,Abandoned
User_5877,California,Male,Toys,305.42,12/7/2023,35,,Teddy bears,Search Engine,Mobile,Paid
User_5878,Virginia,Female,Toys,46.75,12/14/2023,29,,Puzzles,Social Media,Tablet,Paid
User_5879,Florida,Male,Footwear,336.46,9/16/2023,89,,Oxfords,Social Media,Desktop,Paid
User_5880,Virginia,Female,Footwear,66.02,10/23/2023,34,No Guest Checkout Option,Oxfords,Social Media,Mobile,Abandoned
User_5881,Florida,Male,Toys,471.67,10/18/2023,80,Complex Checkout,Dolls,Email,Tablet,Abandoned
User_5882,Virginia,Female,Toys,254.33,12/13/2023,12,,Games,Email,Tablet,Paid
User_5883,Florida,Female,Footwear,468.29,8/5/2023,13,,Heels,Search Engine,Tablet,Paid
User_5884,Texas,Female,Accessory,39.08,10/7/2023,36,,Sunglasses,Social Media,Desktop,Paid
User_5885,California,Male,Electronics,366.23,8/2/2023,65,,Laptop,Social Media,Desktop,Paid
User_5886,Virginia,Female,Clothing,226.07,8/30/2023,46,No Guest Checkout Option,Sweater,Email,Mobile,Abandoned
User_5887,Florida,Male,Footwear,368.62,8/31/2023,43,,Oxfords,Social Media,Mobile,Paid
User_5888,California,Female,Clothing,305.12,9/10/2023,25,,Jeans,Search Engine,Tablet,Paid
User_5889,Virginia,Male,Clothing,260.05,9/20/2023,97,Complex Checkout,Jeans,Search Engine,Mobile,Abandoned
User_5890,Virginia,Male,Accessory,89.38,8/4/2023,79,No Total Order Upfront,Chains,Social Media,Desktop,Abandoned
User_5891,Florida,Female,Electronics,499.36,10/11/2023,26,,Headphones,Social Media,Mobile,Paid
User_5892,Texas,Male,Home Decor,409.27,9/10/2023,91,,Vase,Social Media,Tablet,Paid
User_5893,Virginia,Female,Clothing,296.14,11/21/2023,116,,Dress,Search Engine,Mobile,Paid
User_5894,Chicago,Male,Toys,483.4,10/18/2023,87,Complex Checkout,Barbie,Social Media,Mobile,Abandoned
User_5895,Chicago,Male,Home Decor,285.35,11/20/2023,31,Complex Checkout,Wall Art,Social Media,Tablet,Abandoned
User_5896,Florida,Female,Footwear,58.25,11/10/2023,7,No Guest Checkout Option,Heels,Search Engine,Tablet,Abandoned
User_5897,New York,Female,Toys,148.62,11/11/2023,78,No Guest Checkout Option,Dolls,Search Engine,Tablet,Abandoned
User_5898,Virginia,Male,Home Decor,408.14,10/9/2023,33,,Candle Holder,Email,Tablet,Paid
User_5899,Virginia,Male,Electronics,251.39,8/16/2023,76,Complex Checkout,Tablet,Social Media,Mobile,Abandoned
User_5900,Virginia,Female,Accessory,347.01,10/10/2023,97,,Chains,Email,Mobile,Paid
User_5901,Texas,Female,Electronics,149.06,11/1/2023,51,,Tablet,Social Media,Desktop,Paid
User_5902,Virginia,Female,Accessory,294.26,8/11/2023,63,Complex Checkout,Chains,Search Engine,Tablet,Abandoned
User_5903,Texas,Male,Toys,347.92,12/16/2023,90,No Guest Checkout Option,Dolls,Email,Mobile,Abandoned
User_5904,Virginia,Female,Toys,49.81,10/22/2023,50,No Guest Checkout Option,Barbie,Search Engine,Tablet,Abandoned
User_5905,Texas,Male,Clothing,222.95,9/9/2023,58,,T-Shirt,Email,Tablet,Paid
User_5906,Virginia,Male,Toys,170.28,11/18/2023,66,,Teddy bears,Search Engine,Mobile,Paid
User_5907,Chicago,Male,Clothing,423.86,8/31/2023,102,No Guest Checkout Option,Jeans,Email,Mobile,Abandoned
User_5908,New York,Female,Home Decor,428.17,10/23/2023,57,Complex Checkout,Vase,Social Media,Mobile,Abandoned
User_5909,Texas,Male,Toys,339.56,11/1/2023,111,No Total Order Upfront,Puzzles,Social Media,Desktop,Abandoned
User_5910,Chicago,Female,Home Decor,111.23,10/17/2023,82,,Vase,Social Media,Tablet,Paid
User_5911,Florida,Female,Footwear,138.78,10/16/2023,119,No Guest Checkout Option,Heels,Search Engine,Tablet,Abandoned
User_5912,Florida,Male,Toys,494.02,11/26/2023,51,,Puzzles,Email,Tablet,Paid
User_5913,Chicago,Female,Accessory,155.23,8/3/2023,60,Complex Checkout,Wristwatch,Email,Tablet,Abandoned
User_5914,Virginia,Female,Home Decor,98.4,11/7/2023,116,,Candle Holder,Search Engine,Mobile,Paid
User_5915,Florida,Female,Electronics,240.9,10/12/2023,10,,Phone,Email,Desktop,Paid
User_5916,California,Female,Home Decor,271.38,8/24/2023,55,,Throw Pillow,Search Engine,Mobile,Paid
User_5917,California,Female,Accessory,167.55,12/8/2023,8,Shipping Cost,Wristwatch,Search Engine,Tablet,Abandoned
User_5918,California,Male,Toys,485.09,10/26/2023,26,No Guest Checkout Option,Puzzles,Email,Desktop,Abandoned
User_5919,Virginia,Female,Footwear,103.03,10/20/2023,77,,Slippers,Search Engine,Desktop,Paid
User_5920,Virginia,Female,Home Decor,47.17,10/11/2023,21,,Vase,Search Engine,Mobile,Paid
User_5921,New York,Female,Toys,484.53,8/5/2023,107,,Dolls,Social Media,Desktop,Paid
User_5922,Texas,Female,Toys,270.65,8/20/2023,45,,Teddy bears,Social Media,Mobile,Paid
User_5923,New York,Female,Accessory,484,9/13/2023,19,,Wristwatch,Search Engine,Mobile,Paid
User_5924,Virginia,Female,Electronics,179.42,11/27/2023,49,,Phone,Search Engine,Tablet,Paid
User_5925,California,Female,Accessory,44.84,9/19/2023,48,,Sunglasses,Social Media,Mobile,Paid
User_5926,California,Female,Electronics,76.39,12/2/2023,27,No Guest Checkout Option,Tablet,Search Engine,Mobile,Abandoned
User_5927,Texas,Female,Footwear,112.55,10/29/2023,55,,Sneakers,Email,Mobile,Paid
User_5928,Florida,Male,Toys,142.28,9/20/2023,28,No Guest Checkout Option,Dolls,Social Media,Mobile,Abandoned
User_5929,California,Female,Electronics,258.45,10/22/2023,14,,Laptop,Search Engine,Desktop,Paid
User_5930,Chicago,Female,Toys,35.28,12/23/2023,46,No Guest Checkout Option,Puzzles,Social Media,Desktop,Abandoned
User_5931,Virginia,Female,Toys,399.76,12/23/2023,91,No Guest Checkout Option,Games,Search Engine,Mobile,Abandoned
User_5932,Virginia,Male,Clothing,215.6,8/1/2023,6,,Jeans,Search Engine,Tablet,Paid
User_5933,Florida,Female,Toys,421.92,9/10/2023,108,Shipping Cost,Games,Social Media,Tablet,Abandoned
User_5934,Virginia,Male,Toys,433.49,9/18/2023,95,,Teddy bears,Social Media,Mobile,Paid
User_5935,Virginia,Female,Clothing,267.85,10/19/2023,120,,Dress,Email,Desktop,Paid
User_5936,Texas,Female,Home Decor,318.86,8/10/2023,86,Complex Checkout,Candle Holder,Social Media,Tablet,Abandoned
User_5937,Texas,Male,Clothing,214.48,10/25/2023,27,,Sweater,Search Engine,Tablet,Paid
User_5938,Florida,Female,Toys,305.7,11/20/2023,60,,Dolls,Social Media,Desktop,Paid
User_5939,Florida,Male,Home Decor,53.63,9/2/2023,86,No Guest Checkout Option,Candle Holder,Email,Mobile,Abandoned
User_5940,Texas,Male,Clothing,29.23,12/7/2023,65,,Sweater,Social Media,Tablet,Paid
User_5941,Texas,Female,Accessory,240.21,12/4/2023,68,,Sunglasses,Social Media,Tablet,Paid
User_5942,Florida,Male,Electronics,261.59,10/24/2023,50,No Guest Checkout Option,Phone,Email,Tablet,Abandoned
User_5943,Florida,Male,Clothing,376.35,12/14/2023,50,,Sweater,Social Media,Mobile,Paid
User_5944,California,Male,Toys,139.49,9/9/2023,15,,Barbie,Email,Mobile,Paid
User_5945,New York,Female,Clothing,303.02,9/1/2023,19,No Total Order Upfront,Jeans,Social Media,Tablet,Abandoned
User_5946,Florida,Female,Electronics,443.17,11/10/2023,80,No Guest Checkout Option,Tablet,Email,Mobile,Abandoned
User_5947,Florida,Male,Footwear,150.02,11/28/2023,8,No Guest Checkout Option,Slippers,Search Engine,Tablet,Abandoned
User_5948,Virginia,Female,Accessory,451.13,9/18/2023,57,,Sunglasses,Email,Tablet,Paid
User_5949,Chicago,Male,Clothing,411.79,11/24/2023,10,No Guest Checkout Option,Sweater,Social Media,Tablet,Abandoned
User_5950,Chicago,Female,Accessory,24.12,11/5/2023,7,No Guest Checkout Option,Chains,Email,Desktop,Abandoned
User_5951,Virginia,Female,Electronics,345.81,12/4/2023,32,,Phone,Social Media,Tablet,Paid
User_5952,Virginia,Female,Electronics,352.08,9/29/2023,111,No Guest Checkout Option,Phone,Social Media,Mobile,Abandoned
User_5953,Florida,Female,Home Decor,403.99,9/26/2023,41,No Total Order Upfront,Vase,Search Engine,Mobile,Abandoned
User_5954,Texas,Male,Accessory,43.12,8/4/2023,28,,Chains,Email,Tablet,Paid
User_5955,Florida,Female,Electronics,231.3,10/12/2023,20,,Phone,Email,Mobile,Paid
User_5956,Virginia,Female,Clothing,218.27,12/30/2023,83,,T-Shirt,Search Engine,Mobile,Paid
User_5957,Florida,Male,Accessory,232.37,12/1/2023,16,No Total Order Upfront,Sunglasses,Email,Mobile,Abandoned
User_5958,Chicago,Female,Home Decor,31.18,10/18/2023,106,No Total Order Upfront,Vase,Social Media,Mobile,Abandoned
User_5959,Virginia,Female,Toys,437.98,8/24/2023,47,Complex Checkout,Barbie,Social Media,Tablet,Abandoned
User_5960,Florida,Male,Clothing,317.98,12/15/2023,73,,Jeans,Social Media,Mobile,Paid
User_5961,New York,Male,Footwear,48.27,8/28/2023,42,,Slippers,Social Media,Mobile,Paid
User_5962,Florida,Female,Accessory,476.73,10/1/2023,106,No Total Order Upfront,Wristwatch,Search Engine,Mobile,Abandoned
User_5963,Texas,Female,Toys,490.87,10/10/2023,30,,Games,Search Engine,Mobile,Paid
User_5964,New York,Male,Clothing,47.23,8/21/2023,110,No Total Order Upfront,T-Shirt,Search Engine,Mobile,Abandoned
User_5965,Virginia,Male,Electronics,21.47,11/30/2023,69,Shipping Cost,Laptop,Search Engine,Mobile,Abandoned
User_5966,Florida,Female,Accessory,24.62,12/27/2023,78,Shipping Cost,Wristwatch,Social Media,Mobile,Abandoned
User_5967,Virginia,Female,Home Decor,74.61,11/24/2023,15,,Vase,Social Media,Mobile,Paid
User_5968,Texas,Male,Footwear,43.03,12/22/2023,80,,Heels,Email,Tablet,Paid
User_5969,Virginia,Female,Toys,55.95,9/16/2023,21,Complex Checkout,Puzzles,Social Media,Tablet,Abandoned
User_5970,Florida,Female,Clothing,227.13,12/16/2023,39,,T-Shirt,Search Engine,Tablet,Paid
